Latitude,Longitude,Weather,Light_Condition,Road_Surface,Road_Function,Speed_Limit(MPH),Day,Month,Hour,Number_of_Vehicles,Intersection,Fatalities
34.21825556,-119.0051833,Clear,Daylight,Dry,Other Principal Arterial,50.0,6,September,2:00pm-2:59pm,1,Four-Way Intersection,1
41.95168611,-124.2028833,Clear,Daylight,Dry,Other Principal Arterial,25.0,23,September,6:00pm-6:59pm,2,Four-Way Intersection,1
34.01171389,-117.4556167,Clear,Dark - Not Lighted,Dry,Minor Arterial,45.0,10,October,3:00am-3:59am,1,T-Intersection,1
33.85380556,-117.8617194,Clear,Dark - Lighted,Dry,Local,35.0,8,November,6:00pm-6:59pm,2,Not an Intersection,1
41.52164722,-122.9066833,Clear,Daylight,Dry,Minor Arterial,55.0,16,August,4:00pm-4:59pm,1,Not an Intersection,1
35.33675833,-119.1139139,Cloudy,Dark - Lighted,Wet,Other Principal Arterial,55.0,20,February,4:00am-4:59am,1,Not Reported,1
38.11737778,-121.2571917,Clear,Dark - Not Lighted,Dry,Minor Arterial,65.0,12,May,3:00am-3:59am,1,Not an Intersection,1
38.70644444,-121.3632306,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,14,October,6:00pm-6:59pm,1,Not an Intersection,1
36.69218333,-121.6604972,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,20,July,1:00pm-1:59pm,4,Not an Intersection,1
38.60682222,-121.3829528,Rain,Dark - Lighted,Wet,Other Principal Arterial,40.0,1,November,8:00pm-8:59pm,1,Four-Way Intersection,1
33.77529167,-118.0860861,Clear,Dark - Lighted,Dry,Interstate,65.0,27,May,11:00pm-11:59pm,1,Not an Intersection,1
39.245975,-121.9950806,Clear,Daylight,Dry,Major Collector,55.0,7,August,6:00am-6:59am,2,Not an Intersection,1
35.34931667,-119.3284083,Clear,Dark - Not Lighted,Dry,Interstate,55.0,12,September,2:00am-2:59am,1,Not an Intersection,1
34.28228333,-118.4455722,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,15,July,8:00pm-8:59pm,2,Four-Way Intersection,2
33.97461111,-118.330925,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,16,April,11:00pm-11:59pm,2,Four-Way Intersection,1
34.48485556,-117.3642778,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,21,July,1:00am-1:59am,2,Four-Way Intersection,1
37.57993056,-121.9880167,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,4,August,8:00pm-8:59pm,1,Not an Intersection,1
34.49878889,-117.27735,Clear,Daylight,Dry,Minor Arterial,55.0,15,August,6:00am-6:59am,2,Not an Intersection,1
33.7899,-118.1849861,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,16,August,0:00am-0:59am,2,Four-Way Intersection,1
34.10506111,-117.6182389,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,28,August,8:00pm-8:59pm,1,Not an Intersection,1
33.933975,-118.2811528,Clear,Dark - Lighted,Dry,Local,35.0,6,September,9:00pm-9:59pm,1,Four-Way Intersection,1
34.70409444,-118.1261528,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,9,September,10:00pm-10:59pm,1,Four-Way Intersection,1
33.98416389,-117.8445083,Clear,Daylight,Dry,Minor Arterial,40.0,10,September,5:00pm-5:59pm,5,Four-Way Intersection,2
39.13056667,-121.643825,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,12,September,5:00am-5:59am,1,Four-Way Intersection,1
32.75558611,-117.0006917,Clear,Daylight,Dry,Minor Arterial,35.0,18,September,2:00pm-2:59pm,1,Not an Intersection,1
32.89229444,-117.1857417,Clear,Daylight,Dry,Major Collector,45.0,2,August,1:00pm-1:59pm,2,Not an Intersection,1
36.93822222,-120.0603917,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,3,August,5:00am-5:59am,1,T-Intersection,1
38.94431667,-121.1958333,Clear,Daylight,Dry,Local,55.0,7,August,5:00pm-5:59pm,2,Not an Intersection,1
34.53546944,-117.3994056,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,11,February,9:00pm-9:59pm,1,Not an Intersection,1
34.69656389,-118.1366528,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,31,May,10:00pm-10:59pm,1,T-Intersection,1
37.31928333,-122.1937889,Clear,Daylight,Dry,Major Collector,55.0,3,November,11:00am-11:59am,1,Not an Intersection,1
34.10668611,-117.6072444,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,18,September,8:00pm-8:59pm,1,Not an Intersection,1
32.55608333,-116.9550611,Cloudy,Daylight,Dry,Local,25.0,19,September,4:00pm-4:59pm,1,Four-Way Intersection,1
33.75853889,-118.1310806,Clear,Dark - Lighted,Non-Trafficway or Driveway Access,Local,49.0,24,September,0:00am-0:59am,1,Not an Intersection,1
32.72145833,-117.0850778,Cloudy,Dark - Lighted,Dry,Minor Arterial,35.0,29,August,6:00am-6:59am,1,Four-Way Intersection,1
37.60568056,-122.0658111,Clear,Daylight,Dry,Interstate,65.0,9,May,11:00am-11:59am,3,Not an Intersection,1
33.71522222,-116.1778528,Clear,Dark - Not Lighted,Dry,Interstate,55.0,29,July,0:00am-0:59am,2,Not an Intersection,1
38.55898611,-121.4749167,Cloudy,Dark - Not Lighted,Dry,Interstate,55.0,16,October,5:00am-5:59am,1,Not an Intersection,1
32.82198889,-116.9138972,Cloudy,Dusk,Dry,Minor Arterial,45.0,17,October,6:00pm-6:59pm,1,Not an Intersection,1
34.55490833,-118.0452167,Clear,Dusk,Dry,Other Freeways and Expressways,55.0,10,August,8:00pm-8:59pm,5,Not an Intersection,1
37.76474722,-121.3751944,Clear,Daylight,Dry,Interstate,70.0,5,June,6:00pm-6:59pm,2,Not an Intersection,1
33.78366944,-118.2806806,Clear,Dark - Not Lighted,Dry,Interstate,65.0,31,July,9:00pm-9:59pm,1,Not an Intersection,1
38.56909444,-121.5088472,Clear,Dark - Lighted,Dry,Interstate,65.0,23,August,11:00pm-11:59pm,2,Not an Intersection,1
33.80715833,-118.1522667,Clear,Daylight,Dry,Interstate,65.0,26,August,9:00am-9:59am,5,Not an Intersection,1
41.84610556,-123.2243083,Clear,Daylight,Dry,Minor Arterial,55.0,30,September,Unknown Hours,1,Not an Intersection,1
34.0628,-118.0905306,Clear,Daylight,Dry,Other Principal Arterial,35.0,12,October,9:00am-9:59am,1,Four-Way Intersection,1
34.05145,-118.0371556,Clear,Daylight,Dry,Minor Arterial,35.0,14,October,2:00pm-2:59pm,2,Four-Way Intersection,1
37.79396944,-120.9596194,Cloudy,Dark - Not Lighted,Wet,Other Principal Arterial,55.0,13,April,8:00pm-8:59pm,1,Not an Intersection,1
34.04134444,-118.0604861,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,14,April,11:00pm-11:59pm,1,Not an Intersection,1
34.07710278,-117.5264944,Clear,Dark - Lighted,Dry,Other Principal Arterial,55.0,4,July,3:00am-3:59am,1,Not an Intersection,1
38.539825,-121.4737139,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,31,August,10:00pm-10:59pm,2,Not an Intersection,1
34.08036667,-118.291925,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,55.0,4,September,2:00am-2:59am,1,Not an Intersection,1
35.00651667,-120.4451917,Clear,Daylight,Dry,Minor Arterial,55.0,24,September,4:00pm-4:59pm,2,Not an Intersection,1
33.98184444,-118.4313528,Cloudy,Dark - Not Lighted,Dry,Other Freeways and Expressways,40.0,5,October,8:00pm-8:59pm,1,Not an Intersection,1
34.64577778,-118.1614222,Clear,Daylight,Dry,Other Principal Arterial,55.0,27,September,7:00am-7:59am,2,Not an Intersection,1
32.80294167,-117.1983,"Fog, Smog, Smoke",Dark - Not Lighted,Dry,Minor Arterial,35.0,2,October,7:00pm-7:59pm,1,Four-Way Intersection,1
34.71813889,-118.1484472,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,5,October,7:00pm-7:59pm,1,Not an Intersection,1
40.17811389,-122.2306833,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,22,October,6:00pm-6:59pm,1,Not an Intersection,1
36.56121667,-119.6065167,Clear,Dusk,Dry,Local,30.0,28,October,6:00pm-6:59pm,2,Four-Way Intersection,1
37.67800556,-120.9576278,Clear,Dark - Not Lighted,Dry,Minor Arterial,40.0,2,February,6:00pm-6:59pm,1,Not an Intersection,1
33.76319444,-116.3118444,Clear,Dark - Lighted,Dry,Interstate,70.0,24,June,1:00am-1:59am,2,Not an Intersection,1
38.53323333,-121.3507278,Clear,Daylight,Dry,Other Principal Arterial,55.0,23,July,2:00pm-2:59pm,2,Not an Intersection,1
35.65250278,-118.3522278,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,30,August,Unknown Hours,1,Not an Intersection,1
38.03200556,-122.253625,Clear,Daylight,Dry,Interstate,65.0,31,October,10:00am-10:59am,2,Not an Intersection,1
37.67108056,-121.0188028,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,13,July,11:00pm-11:59pm,1,Not an Intersection,1
37.65318611,-120.955875,Clear,Daylight,Dry,Minor Arterial,45.0,27,July,7:00pm-7:59pm,1,Not an Intersection,1
37.68903056,-120.9975917,Clear,Daylight,Dry,Minor Arterial,40.0,1,August,1:00pm-1:59pm,3,Not an Intersection,1
38.70520278,-121.2812611,Clear,Daylight,Dry,Major Collector,45.0,11,September,2:00pm-2:59pm,3,Not an Intersection,1
38.11978611,-122.2550722,Rain,Dark - Lighted,Wet,Other Principal Arterial,35.0,1,March,8:00pm-8:59pm,1,Four-Way Intersection,1
33.99522222,-117.4837222,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,40.0,11,October,10:00pm-10:59pm,2,Not an Intersection,1
34.69935278,-119.3736778,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,24,March,Unknown Hours,1,Not an Intersection,1
38.80819167,-121.5435556,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,13,October,2:00am-2:59am,2,Not an Intersection,1
39.34938889,-123.5116472,Clear,Daylight,Dry,Other Principal Arterial,55.0,22,October,2:00pm-2:59pm,1,Not an Intersection,1
38.64381667,-121.3833333,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,23,October,5:00am-5:59am,1,Four-Way Intersection,1
38.80670278,-121.6902861,Clear,Dark - Not Lighted,Dry,Minor Collector,55.0,23,October,6:00am-6:59am,1,Not an Intersection,1
33.87523333,-118.2160556,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,16,June,1:00am-1:59am,1,Not an Intersection,1
37.638125,-121.3901083,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,65.0,8,September,Unknown Hours,1,Not an Intersection,1
39.79694722,-121.93775,Clear,Dark - Not Lighted,Dry,Local,55.0,29,September,2:00am-2:59am,1,Not an Intersection,1
36.51418056,-121.4977861,Clear,Dark - Not Lighted,Non-Trafficway or Driveway Access,Trafficway Not in State Inventory,49.0,5,October,11:00pm-11:59pm,1,Not an Intersection,1
36.73449722,-121.6562444,Clear,Dawn,Dry,Major Collector,55.0,24,August,6:00am-6:59am,2,Four-Way Intersection,1
34.249225,-119.1603056,Cloudy,Dark - Lighted,Dry,Other Freeways and Expressways,50.0,4,July,3:00am-3:59am,1,Not an Intersection,1
37.78351389,-121.2164,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,14,May,4:00am-4:59am,2,Not an Intersection,1
33.20734167,-117.0266917,Clear,Daylight,Dry,Minor Collector,45.0,12,September,4:00pm-4:59pm,2,Not an Intersection,1
33.87420556,-118.2015833,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,26,September,11:00pm-11:59pm,3,Not an Intersection,1
36.32427778,-119.6909972,Clear,Dark - Not Lighted,Dry,Local,55.0,24,June,0:00am-0:59am,1,Not an Intersection,1
36.65535833,-121.7303083,Clear,Daylight,Dry,Major Collector,55.0,6,October,5:00pm-5:59pm,2,Not an Intersection,1
38.88670278,-121.3545056,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,65.0,29,October,1:00am-1:59am,1,Not an Intersection,1
36.73170556,-121.7822361,Clear,Daylight,Dry,Local,55.0,4,November,2:00pm-2:59pm,2,Not an Intersection,1
34.05859722,-118.2143139,Clear,Dark - Not Lighted,Dry,Interstate,55.0,29,June,0:00am-0:59am,1,Not an Intersection,1
34.08154167,-117.6508917,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,2,September,2:00am-2:59am,1,Four-Way Intersection,1
36.82449167,-121.7775361,"Fog, Smog, Smoke",Dark - Not Lighted,Wet,Other Principal Arterial,55.0,20,September,4:00am-4:59am,1,Not an Intersection,1
34.07448056,-117.7192778,Clear,Daylight,Dry,Minor Arterial,35.0,14,October,4:00pm-4:59pm,2,Not an Intersection,1
37.18741944,-118.3203333,Clear,Dusk,Dry,Local,55.0,28,November,4:00pm-4:59pm,1,Not an Intersection,1
38.02678333,-121.9391,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,19,May,9:00pm-9:59pm,1,Not an Intersection,1
33.95805833,-118.2373722,Cloudy,Dark - Lighted,Dry,Local,25.0,26,April,10:00pm-10:59pm,2,Not an Intersection,1
38.620725,-121.5250417,Clear,Daylight,Dry,Interstate,65.0,19,August,4:00pm-4:59pm,5,Not an Intersection,1
34.08470833,-117.5845972,Clear,Daylight,Dry,Minor Arterial,45.0,31,January,5:00pm-5:59pm,2,Four-Way Intersection,1
32.76832778,-116.9584778,Clear,Daylight,Dry,Minor Arterial,45.0,23,April,12:00pm-12:59pm,3,Not an Intersection,1
34.11174722,-118.3358583,Clear,Daylight,Dry,Other Principal Arterial,35.0,6,May,4:00pm-4:59pm,1,Not an Intersection,1
34.19055,-118.6235028,Clear,Daylight,Dry,Other Principal Arterial,45.0,4,July,3:00pm-3:59pm,1,Four-Way Intersection,1
34.29436944,-118.4160972,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,24,June,1:00am-1:59am,1,Not an Intersection,1
34.22127222,-118.5841611,Clear,Daylight,Non-Trafficway or Driveway Access,Major Collector,49.0,2,July,5:00pm-5:59pm,1,Not an Intersection,1
32.72272778,-117.2338556,Clear,Daylight,Dry,Other Principal Arterial,30.0,21,September,2:00pm-2:59pm,1,Four-Way Intersection,1
37.66315556,-121.0311389,Clear,Daylight,Dry,Local,30.0,3,September,2:00pm-2:59pm,2,Not an Intersection,1
34.27288333,-118.7909667,Clear,Daylight,Dry,Local,25.0,18,June,5:00pm-5:59pm,1,T-Intersection,1
34.28069722,-118.6619278,Clear,Daylight,Dry,Minor Arterial,55.0,26,September,2:00pm-2:59pm,1,Not an Intersection,1
33.14542222,-117.0745444,Cloudy,Dark - Lighted,Wet,Other Principal Arterial,45.0,15,November,9:00pm-9:59pm,1,Not an Intersection,1
38.02648333,-121.3164972,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,22,June,2:00am-2:59am,1,Not an Intersection,1
33.58659167,-117.0837417,Clear,Daylight,Dry,Major Collector,55.0,9,May,6:00pm-6:59pm,2,Not an Intersection,1
33.76468333,-116.3164944,Clear,Daylight,Dry,Major Collector,55.0,24,September,7:00am-7:59am,2,Not an Intersection,1
38.60051111,-121.4399,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,18,September,7:00pm-7:59pm,2,Not an Intersection,1
38.50027778,-121.4350778,Clear,Daylight,Dry,Other Principal Arterial,35.0,2,October,4:00pm-4:59pm,1,Four-Way Intersection,1
33.25269722,-117.1540417,Clear,Daylight,Dry,Major Collector,50.0,6,October,1:00pm-1:59pm,2,T-Intersection,1
34.03111389,-117.1073667,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,19,September,9:00pm-9:59pm,1,Four-Way Intersection,1
33.67488889,-117.9138389,Cloudy,Dark - Lighted,Dry,Minor Arterial,40.0,16,February,6:00am-6:59am,1,Four-Way Intersection,1
39.74911944,-123.1820028,Clear,Dusk,Dry,Minor Collector,49.0,4,July,7:00pm-7:59pm,1,Not an Intersection,1
33.18873611,-117.1510806,Clear,Daylight,Dry,Other Principal Arterial,45.0,4,August,6:00am-6:59am,2,Not an Intersection,1
41.19015278,-121.7337028,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,21,August,0:00am-0:59am,1,Not an Intersection,1
33.95062222,-117.5516667,Clear,Dark - Lighted,Dry,Interstate,65.0,22,September,1:00am-1:59am,3,Not an Intersection,1
37.82253333,-122.3203667,Clear,Daylight,Dry,Interstate,50.0,5,August,1:00pm-1:59pm,2,Not an Intersection,1
34.22895,-119.1700083,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,8,March,9:00pm-9:59pm,4,Not an Intersection,1
33.87678056,-118.1080667,Cloudy,Daylight,Dry,Other Freeways and Expressways,65.0,20,March,8:00am-8:59am,2,Not an Intersection,1
33.8765,-118.075725,Cloudy,Daylight,Dry,Other Freeways and Expressways,65.0,13,May,7:00am-7:59am,2,Not an Intersection,1
38.14337778,-121.2604722,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,1,July,0:00am-0:59am,1,Not an Intersection,1
34.13606111,-117.3596333,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,28,July,2:00am-2:59am,2,Not an Intersection,3
36.17938333,-119.2599111,Clear,Dark - Not Lighted,Dry,Minor Collector,55.0,20,October,2:00am-2:59am,1,Not an Intersection,1
34.886575,-117.0405472,Clear,Dark - Not Lighted,Dry,Interstate,70.0,24,October,7:00pm-7:59pm,1,Not an Intersection,1
38.31064444,-122.6913167,Cloudy,Daylight,Dry,Major Collector,45.0,30,October,7:00am-7:59am,2,Not an Intersection,1
34.00802778,-117.2924722,Clear,Daylight,Dry,Minor Collector,50.0,31,October,3:00pm-3:59pm,1,Not an Intersection,1
32.72644722,-117.0141444,Rain,Dark - Not Lighted,Wet,Minor Arterial,45.0,21,January,Unknown Hours,1,Not an Intersection,1
33.19983889,-116.7103528,Clear,Daylight,Dry,Minor Arterial,55.0,17,February,2:00pm-2:59pm,2,T-Intersection,1
37.55945278,-122.5140722,Clear,Daylight,Dry,Other Principal Arterial,45.0,26,July,11:00am-11:59am,1,Not an Intersection,3
38.67704722,-121.7177194,Clear,Dark - Lighted,Dry,Local,55.0,20,October,9:00pm-9:59pm,2,Not an Intersection,1
33.96135833,-116.5904861,Clear,Daylight,Dry,Other Principal Arterial,55.0,5,November,11:00am-11:59am,2,Four-Way Intersection,1
33.69579167,-117.9076111,Clear,Daylight,Dry,Other Principal Arterial,40.0,23,September,8:00am-8:59am,2,Four-Way Intersection,1
37.78929444,-122.3873306,Clear,Dark - Lighted,Dry,Interstate,50.0,15,February,4:00am-4:59am,2,Not an Intersection,3
34.42449167,-118.6464917,Clear,Dusk,Non-Trafficway or Driveway Access,Other Principal Arterial,49.0,26,January,5:00pm-5:59pm,4,Not an Intersection,1
34.13443889,-117.3356778,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,21,April,3:00pm-3:59pm,2,Not an Intersection,1
37.86573056,-121.2797528,Clear,Daylight,Dry,Local,50.0,16,June,12:00pm-12:59pm,2,T-Intersection,1
33.48893889,-117.1376528,Clear,Daylight,Dry,Major Collector,35.0,27,September,10:00am-10:59am,3,Four-Way Intersection,1
38.55972222,-121.4550028,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,55.0,19,October,2:00am-2:59am,2,Not an Intersection,1
33.988525,-117.9084611,Cloudy,Dark - Lighted,Dry,Other Principal Arterial,40.0,20,May,5:00am-5:59am,1,Not an Intersection,1
37.96498056,-121.2574472,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,29,May,9:00pm-9:59pm,1,Not an Intersection,1
33.85168333,-118.0944139,Clear,Dark - Not Lighted,Dry,Interstate,65.0,7,June,2:00am-2:59am,1,Not an Intersection,1
33.27334722,-117.4430917,Clear,Dawn,Dry,Interstate,65.0,15,June,5:00am-5:59am,1,Not an Intersection,1
39.80769444,-121.643375,Clear,Reported as Unknown,Dry,Local,40.0,17,October,Unknown Hours,1,Not an Intersection,1
33.62791944,-116.0780833,Clear,Dark - Not Lighted,Dry,Local,55.0,26,October,10:00pm-10:59pm,1,Not an Intersection,1
33.34058889,-115.6237028,Clear,Dark - Not Lighted,Dry,Minor Arterial,65.0,4,November,6:00pm-6:59pm,2,Not an Intersection,1
39.72948889,-121.7019139,Clear,Daylight,Dry,Local,45.0,6,November,9:00am-9:59am,1,Not an Intersection,1
33.95006111,-116.5012444,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,11,November,6:00pm-6:59pm,1,Not an Intersection,1
33.82572222,-118.2334722,Rain,Dark - Not Lighted,Wet,Interstate,65.0,6,February,3:00am-3:59am,2,Not an Intersection,1
33.71085556,-117.7815472,Clear,Daylight,Dry,Other Principal Arterial,50.0,9,May,4:00pm-4:59pm,2,T-Intersection,1
37.35574444,-121.8376611,Clear,Daylight,Dry,Interstate,65.0,10,September,11:00am-11:59am,1,Not an Intersection,1
37.34121389,-121.927675,Clear,Dark - Lighted,Dry,Interstate,65.0,30,September,4:00am-4:59am,2,Not an Intersection,1
39.41313333,-123.3200778,Clear,Dark - Not Lighted,Dry,Local,35.0,14,July,10:00pm-10:59pm,2,Not an Intersection,1
36.90771111,-119.4766306,Clear,Daylight,Dry,Minor Collector,55.0,22,September,8:00am-8:59am,1,Not an Intersection,1
40.18567778,-122.1918222,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,24,November,11:00pm-11:59pm,2,Not an Intersection,1
34.08259444,-115.5774528,Clear,Daylight,Dry,Minor Arterial,65.0,27,October,3:00pm-3:59pm,2,Not an Intersection,1
39.89624722,-120.77135,Cloudy,Dark - Not Lighted,Wet,Local,55.0,27,October,11:00pm-11:59pm,1,Not an Intersection,1
34.43970278,-118.2972778,Cloudy,Dark - Not Lighted,Dry,Major Collector,55.0,15,November,5:00am-5:59am,2,Not an Intersection,1
38.55061111,-121.4263833,Clear,Daylight,Dry,Interstate,55.0,11,February,4:00pm-4:59pm,1,Not an Intersection,1
34.09843333,-116.9772722,Clear,Daylight,Dry,Minor Arterial,55.0,9,March,12:00pm-12:59pm,3,Not an Intersection,1
35.32021111,-119.0921361,Clear,Dawn,Dry,Other Principal Arterial,55.0,12,March,6:00am-6:59am,2,Not an Intersection,1
33.97417222,-118.2254056,Rain,Dark - Lighted,Wet,Other Principal Arterial,35.0,1,February,2:00am-2:59am,1,Four-Way Intersection,1
37.327,-120.5592222,Clear,Dark - Not Lighted,Dry,Major Collector,55.0,1,June,9:00pm-9:59pm,3,Not an Intersection,1
39.27771944,-121.0940667,Clear,Daylight,Dry,Minor Arterial,55.0,9,November,12:00pm-12:59pm,1,Not an Intersection,1
35.89732778,-119.4096806,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,16,September,0:00am-0:59am,3,Not an Intersection,3
40.07651111,-120.9368778,Rain,Daylight,Wet,Minor Arterial,55.0,20,November,4:00pm-4:59pm,1,Not an Intersection,1
36.76465,-119.8339806,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,55.0,9,October,4:00am-4:59am,1,Not an Intersection,1
38.00001111,-121.821525,Clear,Daylight,Dry,Minor Arterial,35.0,2,January,5:00am-5:59am,1,Four-Way Intersection,1
32.56682222,-117.0722389,Clear,Dark - Lighted,Dry,Interstate,65.0,7,August,6:00am-6:59am,1,Not an Intersection,1
